edge_id,translation_id,original_id,translation_label,original_label,p_partial,p_same_content,original_excerpt,translation_excerpt
3a8dac8e-4495-4a6f-8f2e-e40772a39d32,sc79_chrysostomus_de_providentia_chap14_en,sc79_chrysostomus_de_providentia_chap14,"Chrys., Prov. 14 (English)","Chrys., Prov. 14",0.9,0.16,"1. Τί δέ, ἐπὶ τῶν ἀποστόλων, εἰπέ μοι ; οὐ μυρία τοιαῦτα ἐγίνετο ; Ἄκουσον γοῦν τί φησιν ὁ Παῦλος · « Οἶδας τοῦτο ὅτι ἀπεστράφησάν με πάντες οἱ ἐν τῇ Ἀσίᾳ, ὧν ἐστι Φύγελλος καὶ Ἑρμ",Chapter 14 of Chrysostom's On Providence turns to the apostolic age as further evidence that the pattern of providential scandal followed by triumph has been constant throughout th
ad07ff65-ce8f-4c71-92db-f49a7fe81a17,sc79_chrysostomus_de_providentia_chap2_en,sc79_chrysostomus_de_providentia_chap2,"Chrys., Prov. 2 (English)","Chrys., Prov. 2",0.9,0.79,"1. Τίς οὖν ἡ αἰτία τῆς ἀρρωστίας τῆς τοσαύτης ἐστίν ; Ἡ πολυπράγμων καὶ περίεργος γνώμη, καὶ τὸ βούλεσθαι πάντων τῶν γινομένων εἰδέναι τὰς αἰτίας ἁπάσας, καὶ φιλονεικεῖν τὴν ἀκατάλ","1. What then is the cause of so great an illness? It is the meddlesome and over-curious disposition (gnome), the desire to know all the causes of everything that happens, and the i"
cde4be07-f40a-4df1-9fee-cbcd51680f01,passage_ma_med_6_8_en,passage_ma_med_6_8,"Marcus Aurelius, Meditations 6.8: The Self-Moving Hegemonikon (English)","Marcus Aurelius, Meditations 6.8: The Self-Moving Hegemonikon",0.89,0.83,"A crucial passage on the autonomy of the ruling faculty. Marcus declares that the hegemonikon is self-moving (ἑαυτὸ ἐγεῖρον καὶ τρέπον)—it rouses itself, turns itself, and makes it","A crucial passage on the autonomy of the ruling faculty. Marcus declares that the hegemonikon is self-moving (ἑαυτὸ ἐγεῖρον καὶ τρέπον)—it rouses itself, turns itself, and makes it"
a01c3957-f211-4961-bba8-f9467a9784f1,sc123_melito_peri_pascha_chap57_en,sc123_melito_peri_pascha_chap57,"Melito, PP 57 (English)","Melito, PP 57",0.89,0.23,"Πρότερον δὲ ὁ κύριος προῳκονόμησεν τὰ ἑαυτοῦ πάθη ἐν πατριάρχαις καὶ ἐν προφήταις καὶ ἐν παντὶ τῷ λαῷ, διά τε νόμου καὶ προφητῶν ἐπισφραγισάμενος. Τὸ γὰρ μέλ-λον καινῶς [καὶ με]γάλ",For these things and more than these the mystery (mysterion) of the Passover (pascha) was accomplished in the body of the Lord. The Lord arranged beforehand his own sufferings (pat
38872f72-6b1f-4be6-ae90-3b7565dbd938,sc132_origenes_contra_celsum_ii_par66_en,sc132_origenes_contra_celsum_ii_par66,CC II 66 (English),CC II 66,0.89,0.61,"66. Καὶ μὴ θαύμαζε, εἰ μὴ πάντες βλέπουσιν οἱ πεπιστευ-κότες ὄχλοι τῷ Ἰησοῦ τὴν ἀνάστασιν αὐτοῦ · ὅτε [ὡς μὴ χωροῦσι πλείονα Κορινθίοις ὁ Παῦλος γράφων φησίν · « Ἐγὼ δὲ ἔκρινα μηδὲ","66. Do not be surprised that not all of the multitudes who have believed in Jesus have seen his resurrection; since Paul, writing to the Corinthians as persons unable to receive mo"
5aec0449-e7aa-4712-abf0-766b411deb4b,sc147_origenes_contra_celsum_v_par37_en,sc147_origenes_contra_celsum_v_par37,CC V 37 (English),CC V 37,0.89,0.3,"37. Δύο τοίνυν νόμων προκειμένων γενικῶς, καὶ τοῦ μὲν ὄντος τῆς φύσεως νόμου, ὃν θεὸς ἂν νομοθετήσαι, ἑτέρου δὲ τοῦ ἐν ταῖς πόλεσι γραπτοῦ, καλὸν ὅπου μὲν μὴ ἐναντιοῦται ὁ γραπτὸς ","37. There are two kinds of law: the natural law (phusei nomos) of God, which is universal and applies to all rational beings, and the written civil law (nomos engraphos), which var"
5bef0bb0-d461-497f-b75d-639560ffacb6,sc147_origenes_contra_celsum_vi_par45_en,sc147_origenes_contra_celsum_vi_par45,CC VI 45 (English),CC VI 45,0.89,0.07,"45. Ἐπεὶ δὲ καὶ τὰ περὶ τοῦ καλουμένου Ἀντιχρίστου παραρριπτεῖ ὁ Κέλσος, οὔτε τὰ ἐν τῷ Δανιὴλ οὔτε τὰ παρὰ τῷ Παύλῳ ἀναγνοὺς περὶ αὐτοῦ εἰρημένα οὔτε τὰ ἐν τοῖς εὐαγγελίοις ὑπὸ τοῦ","Since Celsus also touches in passing on the doctrine of the so-called Antichrist (Antichristos), not having read what is said about him in Daniel, nor what Paul teaches about him, "
cf672d26-5cae-440e-81d6-17da352925b1,sc53bis_hermas_pastor_chap75_en,sc53bis_hermas_pastor_chap75,"Hermas, Past. 75 (English)","Hermas, Past. 75",0.89,0.36,"1. Οἱ δὲ ἐπιδεδωκότες τὰς ῥάβδους τὰ μὲν δύο μέρη ξηρά, τὸ δὲ τρίτον χλωρόν, οὗτοί εἰσι πιστοὶ μὲν γεγονότες, πλου-τήσαντες δὲ καὶ γενόμενοι ἐνδοξότεροι παρὰ τοῖς ἔθνεσιν · ὑπερηφα",The ninth parable describes those from the eleventh mountain who submitted branches green and with fruit. Two-thirds of their branch was dry and only one-third remained green. Thes
51a07ebf-585b-4031-8329-80ba74e07988,sc79_chrysostomus_de_providentia_chap7_en,sc79_chrysostomus_de_providentia_chap7,"Chrys., Prov. 7 (English)","Chrys., Prov. 7",0.89,0.74,"1. Καὶ τοῖς μὲν οὖν εὐγνώμοσιν, ὅπερ ἔφην, ἀρκεῖ καὶ ταῦτα · ἀλλ' ἐπειδή τινές εἰσι πήλινοι καὶ δυσανάγωγοι καὶ δυσπειθεῖς καὶ αὐτόσαρκες, φέρε δὴ καὶ διὰ τῶν ἔργων αὐτῶν ἀποδείξωμ","1. For those who are well-disposed, as I said, even these suffice. But since some people are earthy and intractable and disobedient and dull of perception, come, let us also demons"
ec90a303-573b-49d9-8024-f51b68f7e19e,passage_epict_119_en,passage_epict_119,"Epictetus, Discourses III.24: The True City - Cosmos as Home (English)","Epictetus, Discourses III.24: The True City - Cosmos as Home",0.88,0.32,Greek: • πόλις ἡ μεγάλη - the great city • ὁ κόσμος - the cosmos • οἶκος ὁ ἀληθινός - the true home  The great city (ἡ μεγάλη πόλις) is the cosmos. Our true home (ὁ ἀληθινὸς οἶκος),Key phrases: the true home.  The great city (ἡ μεγάλη πόλις) is the cosmos. Our true home (ὁ ἀληθινὸς οἶκος) is wherever reason operates correctly. Particular cities are merely sto
322dfaa7-b4e4-447f-817b-25cfc04465ff,passage_sen_prov_4_7_en,passage_sen_prov_4_7,"Seneca, De Prov. 4.7: God Hardens Those He Loves (English)","Seneca, De Prov. 4.7: God Hardens Those He Loves",0.88,0.63,"Latin: Magis urgent saeva inexpertos, grave est tenerae cervici iugum. Ad suspicionem vulneris tiro pallescit, audacter veteranus cruorem suum spectat, qui scit se saepe vicisse po","Seneca, On Providence 4.7: God Hardens Those He Loves. The blows of adversity press more heavily upon the inexperienced; a yoke is hard on a tender neck. The raw recruit turns pale"
31430fc9-e3cb-461d-9b76-f1459ce1a0ee,sc147_origenes_contra_celsum_v_par7_en,sc147_origenes_contra_celsum_v_par7,CC V 7 (English),CC V 7,0.88,0.05,"7. Ἀλλὰ καὶ ἑαυτῷ λαβών, ὡς ἄρα θεὸν νομίζουσι τὸν οὐρανὸν Ἰουδαῖοι, τούτῳ ὡς ἄτοπον ἐπιφέρει, ἐγκαλῶν τοῖς προσκυνοῦσι μὲν τὸν οὐρανὸν οὐχὶ δὲ καὶ τὸν ἥλιον καὶ τὴν σελήνην καὶ το","But having assumed on his own that the Jews regard heaven as God, he adds this as something absurd, accusing those who worship heaven but not also the sun, the moon, and the stars,"
04f0739e-14e8-4c93-b580-56db1041100e,sc167_clemens_epistula_ad_corinthios_chap_7_verset_1_4_en,sc167_clemens_epistula_ad_corinthios_chap_7_verset_1_4,I Clem. 7.1-4 (English),I Clem. 7.1-4,0.88,0.79,"7. 1. Ταῦτα, ἀγαπητοί, οὐ μόνον ὑμᾶς νουθετοῦντες ἐπι-στέλλομεν, ἀλλὰ καὶ ἑαυτοὺς ὑπομιμνήσκοντες · ἐν γὰρ τῷ αὐτῷ ἐσμὲν σκάμματι, καὶ ὁ αὐτὸς ἡμῖν ἀγὼν ἐπίκειται. 2. Διὸ ἀπολίπωμε","7.1. These things, beloved, we write not only as an admonition to you, but also as a reminder to ourselves; for we are in the same arena, and the same struggle is laid before us. 2"
92572d4d-3935-4904-b507-d3366de53304,sc470_aristides_apologia_ii_fragments_papyrologiques_a_1_papyrus_oxyrhynchos_xv_n_1778_et_heidel_d7ceed50_en,sc470_aristides_apologia_ii_fragments_papyrologiques_a_1_papyrus_oxyrhynchos_xv_n_1778_et_heidel_d7ceed50,"Aristides, Apology, Papyrus Fragment (P.Oxy. XV 1778) (English)","Aristides, Apology, Papyrus Fragment (P.Oxy. XV 1778)",0.88,0.91,[ση]μ[ε]ιου εις σημειον καθ ημεραν φερομε νον δυνοντα τε και ανατελλοντα του θερμαινειν τα βλα στα και τα φυτα εις την χρησιν των αν θρωπων επει και με ρισμους εχ[οντα μ]ε τα των λ,"…from si[g]n to sign, carried each day, setting and rising in order to warm the herbs and plants for the use of human beings, and moreover shar[ing] its courses with the re[maining"
e2265c40-c281-41fd-a786-6245333e30ba,passage_epict_52_en,passage_epict_52,"Epictetus, Discourses I.14: The Sinews of a Philosopher (English)","Epictetus, Discourses I.14: The Sinews of a Philosopher",0.87,0.63,"Greek: • Ζεὺς ὁ ἐν Ὀλυμπίᾳ ὀφρῦν ἀνέσπακεν - Zeus at Olympia has raised his brow • οὐ γὰρ ἐμὸν παλινάγρετον - for what is mine is not to be recalled (Homer, Iliad 1.526) • τοιοῦτον","Key phrases: Zeus at Olympia has raised his brow; for what is mine is not to be recalled (Homer, Iliad 1.526); I shall show myself such to you; I shall show you the sinews of a phi"
6731a241-2052-4435-b845-6bd6a68cdb7f,sc147_origenes_contra_celsum_v_par48_a_en,sc147_origenes_contra_celsum_v_par48_a,CC V 48_a (English),CC V 48_a,0.87,0.72,"Ἀλλὰ ταῦτα μὲν περιεργότερά πως εἶναι δοκοῦντα καὶ οὐ κατὰ τὴν τῶν πολλῶν ἀκοὴν παρακεκινδυνευμένως ἐπὶ τοσοῦτον λελέχθω, οἷς ἔτι ἓν ὡς Χριστιανῷ πρέπον προσθεὶς ἐπὶ τὰ ἑξῆς μεταβή","But let what has been said on this point—which may appear somewhat elaborate and not suited to a broad audience—stand as a somewhat venturesome contribution, to which I shall add o"
33a88a53-1d53-4f42-a65c-a7a0a1593d6a,sc147_origenes_contra_celsum_v_par8_en,sc147_origenes_contra_celsum_v_par8,CC V 8 (English),CC V 8,0.87,0.08,"8. Ἐπεὶ δὲ φάσκομεν αὐτὸν συγκεχύσθαι ἔκ τινων παρα-κουσμάτων, φέρε καὶ ταῦτα ἡμεῖς κατὰ τὸ δυνατὸν ἡμῖν τρανώσωμεν καὶ παραστήσωμεν ὅτι, Κέλσου νομίζοντος ἰουδαϊκὸν εἶναι τὸ προσκ","Since we claim that he is confused by certain misunderstandings, come let us also clarify these matters as best we can, and demonstrate that, while Celsus supposes it to be a Jewis"
7cd7a17b-d638-4dd4-9e52-af0dfcfe67c3,sc150_origenes_contra_celsum_viii_par60_en,sc150_origenes_contra_celsum_viii_par60,CC VIII 60 (English),CC VIII 60,0.87,0.84,"60. Ὑπιδόμενος γοῦν ὁ Κέλσος τὸν εἰς μαγείαν ὄλισθον τῶν τὰ τοιαῦτα μεμαθηκότων καὶ συναισθηθείς πως βλάβης περὶ τοὺς ἀκούοντας ἐσομένης φησίν · Ἐκεῖνο μέντοι φυλακτέον, ὅπως μή τι","60. Celsus, already suspicious of the slip into magic on the part of those who have learned such things, and being somehow aware of the harm that would come to those who hear them,"
512741ee-b6c9-4102-a223-c79a33f66036,sc150_origenes_contra_celsum_viii_par58_en,sc150_origenes_contra_celsum_viii_par58,CC VIII 58 (English),CC VIII 58,0.87,0.7,"58. Μετὰ ταῦτά φησιν ὁ Κέλσος τοιαῦτα · Ὅτι μὴν ἐν τοῖσδε μέχρι τῶν ἐλαχίστων ἔστιν ὅτῳ δέδοται ἐξουσία, μάθοι τις ἂν ἐξ ὧν Αἰγύπτιοι λέγουσιν, ὅτι ἄρα τοῦ ἀνθρώπου τὸ σῶμα ἓξ καὶ ","58. After this, Celsus says the following: One might learn that authority has been given down to the least of matters to certain beings, from what the Egyptians say: namely, that t"
f4db64d1-5a9f-42ef-8293-d6d049403086,sc167_clemens_epistula_ad_corinthios_chap22_en,sc167_clemens_epistula_ad_corinthios_chap22,I Clem. 22 (English),I Clem. 22,0.87,0.66,"22. 1. Ταῦτα δὲ πάντα βεβαιοῖ ἡ ἐν Χριστῷ πίστις · καὶ γὰρ αὐτὸς διὰ τοῦ πνεύματος τοῦ ἁγίου οὕτως προσκαλεῖται ἡμᾶς · « Δεῦτε, τέκνα, ἀκούσατέ μου, φόβον κυρίου διδάξω ὑμᾶς. 2. Τί","22.1. All these things are confirmed by the faith that is in Christ; for he himself through the Holy Spirit calls to us thus: 'Come, children, listen to me; I will teach you the fe"
1b5676e3-8f31-4f48-8ab6-6ed2bc9ccb1d,passage_boethius_cons_110_en,passage_boethius_cons_110,"Boethius, Cons. 110: Foreknowledge Problem Posed (English)","Boethius, Cons. 110: Foreknowledge Problem Posed",0.86,0.76,"Haud sic magni conditor orbis; huic ex alto cuncta tuenti nulla terrae mole resistunt, non nox atris nubibus obstat Quae sint, quae fuerint veniantque {veniantque}, uno mentis cern","Boethius, Consolation of Philosophy, passage 110: Foreknowledge Problem Posed. Boethius raises the central difficulty: divine foreknowledge and freedom of the will (libertas arbitr"
2b403e6c-9c91-492e-b813-8da4bb794790,passage_epict_39_en,passage_epict_39,"Epictetus, Discourses I.29 (cont.): What is Not Up to Prohairesis (English)","Epictetus, Discourses I.29 (cont.): What is Not Up to Prohairesis",0.86,0.7,Greek: • λάβηταί μου τοῦ ἱματίου - seizes my cloak • εἰς τὸ δεσμωτήριον ἐμβάλωσιν - they throw [me] into prison • ἄλλο οὖν οὐδὲν ἔμαθον - Have I learned nothing else then? • γινόμε,"Key phrases: they throw [me] into prison; seeing what happens, that if it is not up to prohairesis; henceforth in prison.  A student complains: ""What if someone seizes my cloak and"
8de4418c-f6a7-4dee-a715-85c59e0056c7,passage_epict_62_en,passage_epict_62,"Epictetus, Discourses II.15: The Fool Who Cannot Be Moved (English)","Epictetus, Discourses II.15: The Fool Who Cannot Be Moved",0.86,0.68,Greek: • τινὰς οὐκ ἔστι μεταθεῖναι - some cannot be changed • τί ἐστι τὸ ἐν τῇ συνηθείᾳ λεγόμενον - what is the common saying? • μωρὸν οὔτε πεῖσαι οὔτε ῥῆξαι ἔστιν - a fool can nei,Key phrases: some cannot be changed; what is the common saying?; a fool can neither be persuaded nor broken; the more firmly they judge things that are not so; the more hellebore t
567dcab1-f6af-4c66-b626-cf8d95ee13b9,passage_origen_cc____136________3___5_en,passage_origen_cc____136________3___5,"SC 136, §3, §5 (Origen) (English)","SC 136, §3, §5 (Origen)",0.86,0.68,"**Reference:** SC 136, par.: 3, §5 **Author:** Origen **Work:** Contre Celse, Livre IV **Edition:** SC 136  **Original Greek (from database):** Οὐκ οἶδα δὲ καὶ ποταπὴν ἐπανόρθωσιν ","Origen, Against Celsus IV.3 (SC 136, par. 3). Origen addresses Celsus's question about divine correction (epanorthosis): 'Is it not possible for God to correct by divine power, unl"
